meshblock,MB_CATEGORY_2021,LGA_CODE_2018,LGA_NAME_2018,flag_new_code_2021,reason,MMM_remoteness,SA3_code,SA3_title,SA2_code,SA2_title,lookup,tertiary_region,secondary_region,top_level_region,2011_lookup,2016_lookup,locality_name,tertiary_2011,secondary_2011,top_2011,overall_map
10309810000,Parkland,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310820000,Parkland,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310850000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310860000,Other,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310871000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310873000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310880000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310890000,Other,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310900000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003300000,Parkland,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003310000,Parkland,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11204721400,Residential,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154012,,Goulburn Region,Goulburn - Mulwaree Region,10101100219,10105154012,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10789990000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10790002000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10791350000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10791380000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10791390000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10791401000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10791402000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10791410000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10792040000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11208331000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11208333000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11208334000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11208340000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154015,,Goulburn Region,Goulburn - Mulwaree Region,10101100221,10105154015,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309770000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309771000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309890000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309900000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
1.03E+10,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310031000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310052000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310061000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11204920600,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11205693400,Water,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154016,,Goulburn Region,Goulburn - Mulwaree Region,10101100222,10105154016,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309740000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154023,,Marulan Region,Goulburn - Mulwaree Region,10101100213,10105154023,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10309831000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154023,,Marulan Region,Goulburn - Mulwaree Region,10101100213,10105154023,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10309832000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154023,,Marulan Region,Goulburn - Mulwaree Region,10101100213,10105154023,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10309970000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154023,,Marulan Region,Goulburn - Mulwaree Region,10101100213,10105154023,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10310910000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154023,,Marulan Region,Goulburn - Mulwaree Region,10101100213,10105154023,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10310911000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154023,,Marulan Region,Goulburn - Mulwaree Region,10101100213,10105154023,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10310912000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154023,,Marulan Region,Goulburn - Mulwaree Region,10101100213,10105154023,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10310920000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154023,,Marulan Region,Goulburn - Mulwaree Region,10101100213,10105154023,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10310931000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154023,,Marulan Region,Goulburn - Mulwaree Region,10101100213,10105154023,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10310120000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310130000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310500000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310550000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310560000,Commercial,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310580000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003340000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003350000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003360000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11204838900,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11204957800,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11205728400,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154025,,Goulburn Region,Goulburn - Mulwaree Region,10101100226,10105154025,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309780000,Parkland,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154027,,Marulan Region,Goulburn - Mulwaree Region,10101100214,10105154027,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10309790000,Other,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154027,,Marulan Region,Goulburn - Mulwaree Region,10101100214,10105154027,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10309800000,Parkland,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154027,,Marulan Region,Goulburn - Mulwaree Region,10101100214,10105154027,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10310950000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154027,,Marulan Region,Goulburn - Mulwaree Region,10101100214,10105154027,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10310962000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154027,,Marulan Region,Goulburn - Mulwaree Region,10101100214,10105154027,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10310980000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154027,,Marulan Region,Goulburn - Mulwaree Region,10101100214,10105154027,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10311020000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154027,,Marulan Region,Goulburn - Mulwaree Region,10101100214,10105154027,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
11003220000,Parkland,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154027,,Marulan Region,Goulburn - Mulwaree Region,10101100214,10105154027,Marulan Region,,Marulan Region,Goulburn - Mulwaree Region,map
10309911000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309912000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309913000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309920000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309930000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309960000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309980000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309990000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310062000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10311100000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003400000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003410000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003420000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003430000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11003440000,Parkland,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154028,,Goulburn Region,Goulburn - Mulwaree Region,10101100218,10105154028,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310011000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154029,,Goulburn Region,Goulburn - Mulwaree Region,10101100223,10105154029,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310012000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154029,,Goulburn Region,Goulburn - Mulwaree Region,10101100223,10105154029,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310020000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154029,,Goulburn Region,Goulburn - Mulwaree Region,10101100223,10105154029,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310032000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154029,,Goulburn Region,Goulburn - Mulwaree Region,10101100223,10105154029,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310040000,Other,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154029,,Goulburn Region,Goulburn - Mulwaree Region,10101100223,10105154029,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310051000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154029,,Goulburn Region,Goulburn - Mulwaree Region,10101100223,10105154029,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10309950000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154032,,Goulburn Region,Goulburn - Mulwaree Region,10101100224,10105154032,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310940000,Other,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154032,,Goulburn Region,Goulburn - Mulwaree Region,10101100224,10105154032,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310971000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154032,,Goulburn Region,Goulburn - Mulwaree Region,10101100224,10105154032,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310972000,Other,13310,Goulburn Mulwaree (A),new,rural,5,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154032,,Goulburn Region,Goulburn - Mulwaree Region,10101100224,10105154032,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310780000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154033,,Goulburn Region,Goulburn - Mulwaree Region,10101100225,10105154033,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310790000,Other,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154033,,Goulburn Region,Goulburn - Mulwaree Region,10101100225,10105154033,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310800000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154033,,Goulburn Region,Goulburn - Mulwaree Region,10101100225,10105154033,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10310810000,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154033,,Goulburn Region,Goulburn - Mulwaree Region,10101100225,10105154033,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
11205670400,Primary Production,13310,Goulburn Mulwaree (A),new,rural,3,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154033,,Goulburn Region,Goulburn - Mulwaree Region,10101100225,10105154033,Goulburn Region,,Goulburn Region,Goulburn - Mulwaree Region,map
10575511000,Primary Production,16490,Queanbeyan-Palerang Regional (A),new,rural,#N/A,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154034,,Collector Region,Goulburn - Mulwaree Region,10101100227,10105154013,Collector Region,,Collector Region,Goulburn - Mulwaree Region,map
10575520000,Primary Production,16490,Queanbeyan-Palerang Regional (A),new,rural,#N/A,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154034,,Collector Region,Goulburn - Mulwaree Region,10101100227,10105154013,Collector Region,,Collector Region,Goulburn - Mulwaree Region,map
10575530000,Primary Production,16490,Queanbeyan-Palerang Regional (A),new,rural,#N/A,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154034,,Collector Region,Goulburn - Mulwaree Region,10101100227,10105154013,Collector Region,,Collector Region,Goulburn - Mulwaree Region,map
10575540000,Primary Production,16490,Queanbeyan-Palerang Regional (A),new,rural,#N/A,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154034,,Collector Region,Goulburn - Mulwaree Region,10101100227,10105154013,Collector Region,,Collector Region,Goulburn - Mulwaree Region,map
10575550000,Primary Production,16490,Queanbeyan-Palerang Regional (A),new,rural,#N/A,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154034,,Collector Region,Goulburn - Mulwaree Region,10101100227,10105154013,Collector Region,,Collector Region,Goulburn - Mulwaree Region,map
10790010000,Primary Production,17640,Upper Lachlan Shire (A),new,rural,#N/A,10105,Goulburn - Mulwaree,101051540,Goulburn Surrounds,10105154034,,Collector Region,Goulburn - Mulwaree Region,10101100227,10105154013,Collector Region,,Collector Region,Goulburn - Mulwaree Region,map
